1	96216.17428030021
2	91736.02893320256
3	88493.76709201469
4	88493.76709201469
5	88493.76709201469
6	88493.76709201469
7	88493.76709201469
8	88493.76709201469
9	88493.76709201469
10	88493.76709201469
11	88493.76709201469
12	88493.76709201469
13	88493.76709201469
14	88493.76709201469
15	88493.76709201469
16	88493.76709201469
17	88493.76709201469
18	88493.76709201469
19	88493.76709201469
20	88493.76709201469
21	88493.76709201469
22	88493.76709201469
23	88493.76709201469
24	88493.76709201469
25	88493.76709201469
26	88493.76709201469
27	88493.76709201469
28	88493.76709201469
29	88493.76709201469
30	88493.76709201469
31	88493.76709201469
32	88493.76709201469
33	88493.76709201469
34	88493.76709201469
35	88493.76709201469
36	88493.76709201469
37	88493.76709201469
38	88493.76709201469
39	88493.76709201469
40	88493.76709201469
41	88493.76709201469
42	88493.76709201469
43	88493.76709201469
44	88493.76709201469
45	88493.76709201469
46	88493.76709201469
47	88493.76709201469
48	88493.76709201469
49	88493.76709201469
50	88493.76709201469
