1	61599
2	56570
3	54521
4	54521
5	54521
6	54350
7	54350
8	54350
9	54350
10	54350
11	54350
12	54350
13	54350
14	54350
15	54350
16	54350
17	54350
18	54350
19	54350
20	54350
21	54350
22	54350
23	54350
24	54350
25	54350
26	54350
27	54350
28	54350
29	54350
30	54350
31	54350
32	54350
33	54350
34	54350
35	54350
36	54350
37	54350
38	54350
39	54350
40	54350
41	54350
42	54350
43	54350
44	54350
45	54153
46	54153
47	54153
48	54137
49	54137
50	54137
