1	31511.407053904415
2	26502.09757483551
3	24910.653528942472
4	24822.752919226088
5	23230.442306798366
6	23230.442306798366
7	23230.442306798366
8	23230.442306798366
9	23230.442306798366
10	23141.32933888985
11	23141.32933888985
12	23141.32933888985
13	23141.32933888985
14	23141.32933888985
15	23141.32933888985
16	23141.32933888985
17	23141.32933888985
18	23141.32933888985
19	23141.32933888985
20	23141.32933888985
21	23141.32933888985
22	23141.32933888985
23	23141.32933888985
24	23141.32933888985
25	23141.32933888985
26	23141.32933888985
27	23141.32933888985
28	23141.32933888985
29	23141.32933888985
30	23141.32933888985
31	23141.32933888985
32	23141.32933888985
33	23141.32933888985
34	23141.32933888985
35	23141.32933888985
36	23141.32933888985
37	23141.32933888985
38	23141.32933888985
39	23141.32933888985
40	23141.32933888985
41	23141.32933888985
42	23141.32933888985
43	23141.32933888985
44	23141.32933888985
45	23141.32933888985
46	23141.32933888985
47	23141.32933888985
48	23141.32933888985
49	23141.32933888985
50	23141.32933888985
