1	61184.60377940111
2	56170.494538829065
3	56045.97006141266
4	56017.51783860663
5	54264.948192967204
6	54264.948192967204
7	54264.948192967204
8	54264.948192967204
9	54264.948192967204
10	54259.90766857358
11	54259.90766857358
12	54259.90766857358
13	54259.90766857358
14	54259.90766857358
15	54259.90766857358
16	54259.90766857358
17	54259.90766857358
18	54259.90766857358
19	54259.90766857358
20	54259.90766857358
21	54259.90766857358
22	54259.90766857358
23	54259.90766857358
24	54259.90766857358
25	54259.90766857358
26	54259.90766857358
27	54259.90766857358
28	54259.90766857358
29	54259.90766857358
30	54259.90766857358
31	54259.90766857358
32	54259.90766857358
33	54259.90766857358
34	54259.90766857358
35	54259.90766857358
36	54259.90766857358
37	54259.90766857358
38	54259.90766857358
39	54259.90766857358
40	54259.90766857358
41	54259.90766857358
42	54259.90766857358
43	54259.90766857358
44	54259.90766857358
45	54259.90766857358
46	54259.90766857358
47	54259.90766857358
48	54259.90766857358
49	54259.90766857358
50	54259.90766857358
