1	99857.46804325066
2	92585.32915550994
3	88829.71443314423
4	88829.71443314423
5	88829.71443314423
6	88688.23154085557
7	88688.23154085557
8	88688.23154085557
9	88642.30912142181
10	88642.30912142181
11	88642.30912142181
12	88530.7365862012
13	88530.7365862012
14	88530.7365862012
15	88520.74863857043
16	88520.74863857043
17	88520.74863857043
18	88423.89282283848
19	88423.89282283848
20	88423.89282283848
21	88348.39955180959
22	88348.39955180959
23	88348.39955180959
24	88326.52819973312
25	88326.52819973312
26	88326.52819973312
27	88275.61462677049
28	88275.61462677049
29	88275.61462677049
30	88275.61462677049
31	88275.61462677049
32	88275.61462677049
33	88275.61462677049
34	88275.61462677049
35	88275.61462677049
36	88275.61462677049
37	88275.61462677049
38	88275.61462677049
39	88275.61462677049
40	88275.61462677049
41	88275.61462677049
42	88272.32487847678
43	88272.32487847678
44	88272.32487847678
45	88272.32487847678
46	88272.32487847678
47	88272.32487847678
48	88272.32487847678
49	88272.32487847678
50	88272.32487847678
