1	91249.2409279497
2	53806.06657817774
3	50308.65877632713
4	50308.65877632713
5	50293.81285990242
6	48530.07039753956
7	48530.07039753956
8	48530.07039753956
9	48530.07039753956
10	48530.07039753956
11	48530.07039753956
12	48530.07039753956
13	48530.07039753956
14	48530.07039753956
15	48530.07039753956
16	48530.07039753956
17	48530.07039753956
18	48530.07039753956
19	48530.07039753956
20	48530.07039753956
21	48530.07039753956
22	48530.07039753956
23	48530.07039753956
24	48530.07039753956
25	48530.07039753956
