1	250666.76187897084
2	111107.62812282078
3	105789.12880840262
4	105203.84082019114
5	105203.84082019114
6	99384.11567298698
7	99384.11567298698
8	99384.11567298698
9	99384.11567298698
10	99384.11567298698
11	99382.75577627387
12	99382.75577627387
13	99382.75577627387
14	99382.75577627387
15	99382.75577627387
16	99382.75577627387
17	99382.75577627387
18	99382.75577627387
19	99382.75577627387
20	99382.75577627387
21	99382.75577627387
22	99382.75577627387
23	99382.75577627387
24	99382.75577627387
25	99382.75577627387
