1	154663.8393468281
2	80800.83197089029
3	75110.8866104972
4	73291.73458941552
5	73291.73458941552
6	69720.94557813281
7	69720.94557813281
8	69720.94557813281
9	69720.94557813281
10	69720.94557813281
11	69717.76681784578
12	69717.76681784578
13	69717.76681784578
14	69717.76681784578
15	69717.76681784578
16	69717.76681784578
17	69717.76681784578
18	69717.76681784578
19	69717.76681784578
20	69717.76681784578
21	69717.76681784578
22	69717.76681784578
23	69717.76681784578
24	69717.76681784578
25	69717.76681784578
