1	91126.64258787858
2	53583.06984024278
3	50133.45387846196
4	50133.45387846196
5	49999.56699727624
6	49999.56699727624
7	49999.56699727624
8	49999.56699727624
9	49999.56699727624
10	49999.56699727624
11	49999.56699727624
12	49999.56699727624
13	49999.56699727624
14	49999.56699727624
15	49999.56699727624
16	49999.56699727624
17	49999.56699727624
18	49999.56699727624
19	49999.56699727624
20	49999.56699727624
21	49999.56699727624
22	49999.56699727624
23	49999.56699727624
24	49999.56699727624
25	49999.56699727624
