1	95159.09876722885
2	58795.40435734911
3	55549.9254840536
4	55173.918375370245
5	54573.983669075125
6	54573.983669075125
7	54573.983669075125
8	54573.983669075125
9	54573.983669075125
10	54573.983669075125
11	54573.983669075125
12	54573.983669075125
13	54573.983669075125
14	54573.983669075125
15	54573.983669075125
16	54573.983669075125
17	54573.983669075125
18	54573.983669075125
19	54573.983669075125
20	54573.983669075125
21	54573.983669075125
22	54573.983669075125
23	54573.983669075125
24	54573.983669075125
