1	87699.70433249636
2	61902.28868828004
3	59110.48603727554
4	58905.45400414063
5	57420.63301957093
6	57358.833463880605
7	57358.833463880605
8	57358.833463880605
9	57358.833463880605
10	57358.833463880605
11	57358.833463880605
12	57358.833463880605
13	57358.833463880605
14	57358.833463880605
15	57358.833463880605
16	57358.833463880605
17	57358.833463880605
18	57358.833463880605
19	57358.833463880605
20	57358.833463880605
21	57358.833463880605
22	57358.833463880605
23	57358.833463880605
24	57358.833463880605
