1	160924.2824442779
2	111540.38588233975
3	108404.12981213929
4	108404.12981213929
5	108404.12981213929
6	104634.1655813349
7	104634.1655813349
8	104634.1655813349
9	104634.1655813349
10	104634.1655813349
11	104634.1655813349
12	104634.1655813349
13	104634.1655813349
14	104634.1655813349
15	104634.1655813349
16	104634.1655813349
17	104634.1655813349
18	104634.1655813349
19	104634.1655813349
20	104634.1655813349
21	104634.1655813349
22	104634.1655813349
23	104634.1655813349
24	104634.1655813349
25	104634.1655813349
