1	88102.07593392173
2	60769.24071577054
3	59002.31973602588
4	58817.97490816933
5	57977.00328616626
6	56435.98969295918
7	56435.98969295918
8	56435.98969295918
9	56435.98969295918
10	56435.98969295918
11	56435.98969295918
12	56435.98969295918
13	56435.98969295918
14	56435.98969295918
15	56435.98969295918
16	56435.98969295918
17	56435.98969295918
18	56435.98969295918
19	56435.98969295918
20	56435.98969295918
21	56435.98969295918
22	56435.98969295918
23	56435.98969295918
24	56435.98969295918
25	56435.98969295918
