1	370782.8931197122
2	252198.67166306888
3	251076.93747055443
4	251076.93747055443
5	250881.69914106664
6	250881.69914106664
7	250881.69914106664
8	250881.69914106664
9	250881.69914106664
10	250881.69914106664
11	250881.69914106664
12	250881.69914106664
13	250881.69914106664
14	250881.69914106664
15	250881.69914106664
16	250881.69914106664
17	250881.69914106664
18	250881.69914106664
19	250881.69914106664
20	250881.69914106664
21	250881.69914106664
22	250881.69914106664
23	250881.69914106664
24	250881.69914106664
25	250881.69914106664
